Player,Curr2,Curr3,Curr4,Curr5,Curr_Score,Prev2,Prev3,Prev4,Prev5,Prev_Score,Inc_Score
kela347,0,0,0,4.7,0,0,0,0,0,4.7,0,0,0,0,0,4.7,0,0,0,0,0,4.7,0,0,0,0,0,4.7,0,0,0,0,0,4.7,0,0,0,0,0,4.7,0,0,0,0,0,4.7,0,0,0,0,0,4.7
kela217,6,0,0,3.2,0,0,0,0,0,3.2,0,0,0,0,0,3.2,0,0,0,0,0,3.2,0,0,0,0,0,3.2,0,0,0,0,0,3.2,0,0,0,0,0,3.2,0,0,0,0,0,3.2,0,0,0,0,0,3.2
brokenjade2010,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,1.0
tank0099,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0.9
Drunkard0,3,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0.75
Chrispep4,1,0,0,0.65,0,0,0,0,0,0.65,0,0,0,0,0,0.65,0,0,0,0,0,0.65,0,0,0,0,0,0.65,0,0,0,0,0,0.65,0,0,0,0,0,0.65,0,0,0,0,0,0.65,0,0,0,0,0,0.65
Borutha1,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1
tank0100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
Ekla 40,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
Kpolice0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
